id,name,members,value,highalch,lowalch,limit,examine
11830,Armadyl chainskirt,True,289900,173940,115960,8,A chainskirt of great craftsmanship.
12510,Armadyl chaps,True,6000,3600,2400,8,Armadyl blessed dragonhide chaps.
11828,Armadyl chestplate,True,290000,174000,116000,8,Armour of great craftsmanship.
12261,Armadyl cloak,True,2000,1200,800,8,An Armadyl cloak.
12512,Armadyl coif,True,2000,1200,800,8,Armadyl blessed dragonhide coif.
11785,Armadyl crossbow,True,990000,594000,396000,8,A weapon originally developed for Armadyl's forces.
12263,Armadyl crozier,True,5000,3000,2000,8,An Armadyl crozier.
12508,Armadyl d'hide body,True,13000,7800,5200,8,Armadyl blessed dragonhide body armour.
19930,Armadyl d'hide boots,True,9300,5580,3720,8,Armadyl blessed dragonhide boots.
23200,Armadyl d'hide shield,True,28334,17000,11333,8,Armadyl blessed wooden shield covered in dragon leather.
13169,Armadyl dragonhide set,True,9500,5700,3800,8,"A set containing an Armadyl dragonhide coif, body, chaps and bracers."
12476,Armadyl full helm,False,35200,21120,14080,8,Rune full helmet in the colours of Armadyl.
11802,Armadyl godsword,True,1250000,750000,500000,8,"A beautiful, heavy sword."
20068,Armadyl godsword ornament kit,True,5000,3000,2000,4,Use on an Armadyl godsword to make it look fancier!
11826,Armadyl helmet,True,289000,173400,115600,8,A helmet of great craftsmanship.
11810,Armadyl hilt,True,500000,300000,200000,10000,Brimming with potential.
12478,Armadyl kiteshield,False,54400,32640,21760,8,Rune kiteshield in the colours of Armadyl.
12259,Armadyl mitre,True,5000,3000,2000,8,An Armadyl mitre.
12617,Armadyl page 1,True,400,240,160,5,This seems to have been torn from a book...
12618,Armadyl page 2,True,400,240,160,5,This seems to have been torn from a book...
12619,Armadyl page 3,True,400,240,160,5,This seems to have been torn from a book...
12620,Armadyl page 4,True,400,240,160,5,This seems to have been torn from a book...
12470,Armadyl platebody,False,65000,39000,26000,8,Rune platebody in the colours of Armadyl.
12472,Armadyl platelegs,False,64000,38400,25600,8,Rune platelegs in the colours of Armadyl.
12474,Armadyl plateskirt,False,64000,38400,25600,8,Rune plateskirt in the colours of Armadyl.
12255,Armadyl robe legs,True,7000,4200,2800,8,Leggings from the Armadyl Vestments.
12253,Armadyl robe top,True,7000,4200,2800,8,Armadyl Vestments.
13052,Armadyl rune armour set (lg),False,80000,48000,32000,8,"A set containing a full helm, platebody, legs and kiteshield."
13054,Armadyl rune armour set (sk),False,80000,48000,32000,8,"A set containing a full helm, platebody, skirt and kiteshield."
12257,Armadyl stole,True,2500,1500,1000,8,An Armadyl stole.
27269,Armadylean plate,True,100000,60000,40000,,High grade material.
29628,Armageddon cape fabric,True,25000,15000,10000,6,"Take this to Nigel to give the imbued Saradomin, Guthix or Zamorak Cape a cosmetic theme from Deadman: Armageddon."
29619,Armageddon rug,True,25000,15000,10000,,A fearsome yet stylish souvenir from Deadman: Armageddon.
29622,Armageddon teleport scroll,True,25000,15000,10000,,A scroll which unlocks the Deadman: Armageddon home teleport animation.
29625,Armageddon weapon scroll,True,25000,15000,10000,,"Take this to Nigel to give the Armadyl Godsword, Volatile Nightmare Staff, Dark Bow or Voidwaker a cosmetic theme from Deadman: Armageddon."
52,Arrow shaft,True,1,1,1,7000,A wooden arrow shaft.
1905,Asgarnian ale,False,2,1,1,2000,Probably the finest ale in Asgarnia.
8520,Asgarnian ale (flatpack),True,10,6,4,500,How does it all fit in there?
5785,Asgarnian ale(4),True,1,1,1,2000,This keg contains 4 pints of Asgarnian Ale.
5739,Asgarnian ale(m),True,2,1,1,2000,This looks a good deal stronger than normal Asgarnian Ale.
5865,Asgarnian ale(m4),True,1,1,1,2000,This keg contains 4 pints of mature Asgarnian Ale.
5996,Asgarnian hops,True,5,3,2,11000,A handful of Asgarnian Hops.
5308,Asgarnian seed,True,3,1,1,2000,An Asgarnian hop seed - plant in a hops patch.
592,Ashes,False,2,1,1,13000,A heap of ashes.
2460,Assorted flowers,True,100,60,40,150,A posy of flowers.
9075,Astral rune,True,50,30,20,25000,Used for Lunar spells.
3402,Asyn remains,True,1,1,1,7500,The remains of a deadly shade.
28991,Atlatl dart,True,490,294,196,11000,Quite big for a dart.
31004,Atlatl dart shaft,True,220,132,88,11000,An atlatl dart shaft.
30998,Atlatl dart tips,True,245,147,98,10000,I can make some atlatl darts with these.
11431,Attack mix(1),True,6,3,2,2000,One dose of fishy Attack potion.
11429,Attack mix(2),True,9,5,3,2000,Two doses of fishy Attack potion.
125,Attack potion(1),True,6,3,2,2000,1 dose of Attack potion.
123,Attack potion(2),True,9,5,3,2000,2 doses of Attack potion.
121,Attack potion(3),True,12,7,4,2000,3 doses of Attack potion.
2428,Attack potion(4),True,15,9,6,2000,4 doses of Attack potion.
261,Avantoe,True,48,28,19,13000,A useful herb.
103,Avantoe potion (unf),True,48,28,19,10000,I need another ingredient to finish this Avantoe potion.
5298,Avantoe seed,True,8,4,3,200,An avantoe seed - plant in a herb patch.
22477,Avernic defender hilt,True,2500000,1500000,1000000,8,Perhaps this could be used to create a defensive weapon.
31088,Avernic treads,True,192000,115200,76800,8,A finely crafted pair of boots.
28334,Awakener's orb,True,75000,45000,30000,50,A mysterious orb of unknown power. What could it do?
5751,Axeman's folly,True,2,1,1,2000,This might help me chop harder.
5825,Axeman's folly(4),True,1,1,1,2000,This keg contains 4 pints of Axeman's Folly.
5753,Axeman's folly(m),True,2,1,1,2000,This looks a good deal stronger than normal Axeman's Folly.
5905,Axeman's folly(m4),True,1,1,1,2000,This keg contains 4 pints of mature Axeman's Folly.
11238,Baby impling jar,True,50,30,20,18000,Baby impling in a jar. That's a bit cruel.
534,Babydragon bones,True,1,1,1,3000,Ew it's a pile of bones.
4161,Bag of salt,True,10,6,4,8000,A bag of salt.
8455,Bagged bluebells,True,15000,9000,6000,10000,You can plant this in your garden.
8453,Bagged daffodils,True,10000,6000,4000,10000,You can plant this in your garden.
8417,Bagged dead tree,True,1000,600,400,10000,You can plant this in your garden.
8451,Bagged flower,True,5000,3000,2000,10000,You can plant this in your garden.
8429,Bagged magic tree,True,50000,30000,20000,10000,You can plant this in your garden.
8425,Bagged maple tree,True,15000,9000,6000,10000,You can plant this in your garden.
8459,Bagged marigolds,True,10000,6000,4000,10000,You can plant this in your garden.
8419,Bagged nice tree,True,2000,1200,800,10000,You can plant this in your garden.
8421,Bagged oak tree,True,5000,3000,2000,10000,You can plant this in your garden.
8431,Bagged plant 1,True,1000,600,400,10000,You can plant this in your garden.
8433,Bagged plant 2,True,5000,3000,2000,10000,You can plant this in your garden.
8435,Bagged plant 3,True,10000,6000,4000,10000,You can plant this in your garden.
8461,Bagged roses,True,15000,9000,6000,10000,You can plant this in your garden.
8457,Bagged sunflower,True,5000,3000,2000,10000,You can plant this in your garden.
8423,Bagged willow tree,True,10000,6000,4000,10000,You can plant this in your garden.
8427,Bagged yew tree,True,20000,12000,8000,10000,You can plant this in your garden.
6701,Baked potato,True,4,2,1,13000,It'd taste even better with some toppings.
31045,Bale of flax,True,125,75,50,13000,A tightly bound bundle of flax.
31454,Ball of cotton,False,2,1,1,,A neatly wrapped ball of cotton.
1759,Ball of wool,False,2,1,1,13000,Spun from sheeps' wool.
19592,Ballista limbs,True,50000,30000,20000,8,Sturdy struts.
19601,Ballista spring,True,50000,30000,20000,8,A spring-loaded mechanism.
1963,Banana,False,2,1,1,13000,Mmm this looks tasty.
5497,Banana sapling,True,1,1,1,200,This sapling is ready to be replanted in a fruit tree patch.
4016,Banana stew,True,300,180,120,6000,It's a bowl full of mushy banana.
5284,Banana tree seed,True,20,12,8,200,Plant in a plantpot of soil to grow a sapling.
5416,Bananas(5),True,1,1,1,600,A fruit basket filled with bananas.
8926,Bandana eyepatch (blue),True,100,60,40,150,Essential pirate wear.
8927,Bandana eyepatch (brown),True,100,60,40,150,Essential pirate wear.
8925,Bandana eyepatch (red),True,100,60,40,150,Essential pirate wear.
8924,Bandana eyepatch (white),True,100,60,40,150,Essential pirate wear.
4627,Bandit's brew,True,500,300,200,2000,A cheeky little lager.
11836,Bandos boots,True,289010,173406,115604,8,Some sturdy boots.
12498,Bandos bracers,True,4000,2400,1600,8,Bandos blessed dragonhide vambraces.
12502,Bandos chaps,True,6000,3600,2400,8,Bandos blessed dragonhide chaps.
11832,Bandos chestplate,True,290010,174006,116004,8,A sturdy chestplate.
12273,Bandos cloak,True,2000,1200,800,8,A Bandos cloak.
12504,Bandos coif,True,2000,1200,800,8,Bandos blessed dragonhide coif.
12275,Bandos crozier,True,5000,3000,2000,8,A Bandos crozier.
12500,Bandos d'hide body,True,13000,7800,5200,8,Bandos blessed dragonhide body armour.
19924,Bandos d'hide boots,True,9300,5580,3720,8,Bandos blessed dragonhide boots.
23203,Bandos d'hide shield,True,28334,17000,11333,8,Bandos blessed wooden shield covered in dragon leather.
13167,Bandos dragonhide set,True,9500,5700,3800,8,"A set containing a Bandos dragonhide coif, body, chaps and bracers."
12486,Bandos full helm,False,35200,21120,14080,8,Rune full helmet in the colours of Bandos.
11804,Bandos godsword,True,1250000,750000,500000,8,A brutally heavy sword.
20071,Bandos godsword ornament kit,True,5000,3000,2000,4,Use on a Bandos godsword to make it look fancier!
11812,Bandos hilt,True,500000,300000,200000,10000,Brimming with potential.
12488,Bandos kiteshield,False,54400,32640,21760,8,Rune kiteshield in the colours of Bandos.
12271,Bandos mitre,True,5000,3000,2000,8,A Bandos mitre.
12613,Bandos page 1,True,400,240,160,5,This seems to have been torn from a book...
12614,Bandos page 2,True,400,240,160,5,This seems to have been torn from a book...
12615,Bandos page 3,True,400,240,160,5,This seems to have been torn from a book...
12616,Bandos page 4,True,400,240,160,5,This seems to have been torn from a book...
12480,Bandos platebody,False,65000,39000,26000,8,Rune platebody in the colours of Bandos.
12482,Bandos platelegs,False,64000,38400,25600,8,Rune platelegs in the colours of Bandos.
12484,Bandos plateskirt,False,64000,38400,25600,8,Rune plateskirt in the colours of Bandos.
12267,Bandos robe legs,True,7000,4200,2800,8,Leggings from the Bandos Vestments.
12265,Bandos robe top,True,7000,4200,2800,8,Bandos Vestments.
13056,Bandos rune armour set (lg),False,80000,48000,32000,8,"A set containing a full helm, platebody, legs and kiteshield."
13058,Bandos rune armour set (sk),False,80000,48000,32000,8,"A set containing a full helm, platebody, skirt and kiteshield."
12269,Bandos stole,True,2500,1500,1000,8,A Bandos stole.
11834,Bandos tassets,True,289910,173946,115964,8,A sturdy pair of tassets.
26394,Bandosian components,True,100000,60000,40000,,High grade material.
47,Barb bolttips,True,95,57,38,11000,I can make bolts with these.
10129,Barb-tail harpoon,True,36,21,14,40,A mighty Hunter weapon. One previous owner.
24955,Barbarian teleport (tablet),True,1,1,1,10000,A teleport to Barbarian Outpost.
881,Barbed bolts,True,200,120,80,7000,Great if you have a crossbow!
3239,Bark,True,1,1,1,13000,Bark from a hollow tree.
6006,Barley,True,4,2,1,11000,A handful of Barley.
6008,Barley malt,True,4,2,1,11000,A handful of barley malt.
5305,Barley seed,True,2,1,1,2000,A barley seed - plant in a hops patch.
31255,Barnacle blaster,True,20,12,8,,"Rum, lemon and... crushed barnacles?"
32087,Barracuda paint,True,1,1,1,,A light blue paint. This might look good on a boat.
3216,Barrel,True,1,1,1,15,An empty barrel.
30795,Barrel of demonic tallow (full),True,500,300,200,,Somebody's been avoiding their cardio...
19629,Barrows teleport (tablet),True,1,1,1,10000,A teleport to the Barrows.
22603,Basalt,True,30,18,12,10000,The crushed rock looks like it may react to other materials.
24268,Basilisk jaw,True,500000,300000,200000,,The jaw of a Basilisk Knight.
5376,Basket,True,1,1,1,10000,An empty fruit basket.
365,Bass,True,40,24,16,6000,"Wow, this is a big fish."
22470,Bastion potion(1),True,90,54,36,2000,1 dose of Bastion potion.
22467,Bastion potion(2),True,180,108,72,2000,2 doses of Bastion potion.
22464,Bastion potion(3),True,270,162,108,2000,3 doses of Bastion potion.
22461,Bastion potion(4),True,360,216,144,2000,4 doses of Bastion potion.
530,Bat bones,True,1,1,1,3000,Ew it's a pile of bones.
2164,Batta tin,True,10,6,4,40,A deep tin used for baking gnome battas in.
22949,Battlefront teleport (tablet),True,1,1,1,10000,A teleport to the Kebos Battlefront.
22458,Battlemage potion(1),True,90,54,36,2000,1 dose of Battlemage potion.
22455,Battlemage potion(2),True,180,108,72,2000,2 doses of Battlemage potion.
22452,Battlemage potion(3),True,270,162,108,2000,3 doses of Battlemage potion.
22449,Battlemage potion(4),True,360,216,144,2000,4 dose of Battlemage potion.
1391,Battlestaff,True,7000,4200,2800,11000,It's a slightly magical stick.
12245,Beanie,True,600,360,240,4,Weeeeeee!
23291,Bear feet,False,1000,600,400,4,Vicious bear slippers.
948,Bear fur,False,10,6,4,18000,This would make warm clothing.
1917,Beer,False,2,1,1,2000,A glass of frothy ale.
8516,Beer barrel (flatpack),True,10,6,4,500,How does it all fit in there?
1919,Beer glass,False,2,1,1,10000,I need to fill this with beer.
3803,Beer tankard,True,20,12,8,2000,Frothy and alcoholic.
6908,Beginner wand,True,1200,720,480,125,A beginner level wand.
5281,Belladonna seed,True,177,106,70,200,Also known as Deadly Nightshade - plant in a belladonna patch.
28316,Bellator ring,True,140000,84000,56000,,An occult ring that grants immense slicing power.
31248,Belle's folly,True,45000,27000,18000,,A well balanced blade adorned with gold.
31245,Belle's folly (tarnished),True,45000,27000,18000,,This blade needs some work before it will be useable.
3751,Berserker helm,True,60000,36000,24000,70,This helmet is worn by berserkers.
28295,Berserker icon,True,8000,4800,3200,,The icon of a berserker.
11128,Berserker necklace,True,202000,121200,80800,70,Makes obsidian weapons even stronger!
23237,Berserker necklace ornament kit,True,5000,3000,2000,4,Use on the Berserker necklace to trim it with gold.
6737,Berserker ring,True,10000,6000,4000,8,A ring reputed to bring out a berserk fury in its wearer.
532,Big bones,False,1,1,1,3000,Ew it's a pile of bones.
305,Big fishing net,True,20,12,8,40,Useful for catching lots of fish.
12355,Big pirate hat,True,1500,900,600,4,Yarrr!
5521,Binding necklace,True,1425,855,570,10000,A necklace embedded with mystical power.
21512,Bird house,True,5,3,2,250,Feed and catch the birds by placing this in the right spot.
5075,Bird nest (empty),True,453,271,181,11000,It's an empty bird's nest.
10006,Bird snare,True,5,3,2,250,A simple bird catcher.
1313,Black 2h sword,False,1920,1152,768,125,A two handed sword.
1361,Black axe,False,384,230,153,40,A sinister looking axe.
1367,Black battleaxe,False,1248,748,499,125,A vicious looking axe.
1474,Black bead,False,4,2,1,11000,A small round black bead.
2635,Black beret,True,80,48,32,4,Parlez-vous francais?
7327,Black boater,True,225,135,90,4,Stylish!
4125,Black boots,True,576,345,230,125,These will protect my feet.
4788,Black brutal,True,35,21,14,11000,Blunt black arrow... ouch.
12375,Black cane,True,600,360,240,4,A ruby topped cane.
1019,Black cape,False,7,4,2,150,A warm black cape.
2643,Black cavalier,True,200,120,80,4,All for one and one for all!
